Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
28-09-2025;00:00:00;29-09-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;4,962;kWh;Uitgelezen;Zonnepanelen
28-09-2025;00:00:00;29-09-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;9,272;kWh;Uitgelezen;Zonnepanelen
29-09-2025;00:00:00;30-09-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,154;kWh;Uitgelezen;Zonnepanelen
29-09-2025;00:00:00;30-09-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;7,749;kWh;Uitgelezen;Zonnepanelen
29-09-2025;00:00:00;30-09-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,497;kWh;Uitgelezen;Zonnepanelen
29-09-2025;00:00:00;30-09-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
30-09-2025;00:00:00;01-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,549;kWh;Uitgelezen;Zonnepanelen
30-09-2025;00:00:00;01-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;5,422;kWh;Uitgelezen;Zonnepanelen
30-09-2025;00:00:00;01-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,491;kWh;Uitgelezen;Zonnepanelen
30-09-2025;00:00:00;01-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
01-10-2025;00:00:00;02-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,339;kWh;Uitgelezen;Zonnepanelen
01-10-2025;00:00:00;02-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;4,534;kWh;Uitgelezen;Zonnepanelen
01-10-2025;00:00:00;02-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,414;kWh;Uitgelezen;Zonnepanelen
01-10-2025;00:00:00;02-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
02-10-2025;00:00:00;03-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,506;kWh;Uitgelezen;Zonnepanelen
02-10-2025;00:00:00;03-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;3,431;kWh;Uitgelezen;Zonnepanelen
02-10-2025;00:00:00;03-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,366;kWh;Uitgelezen;Zonnepanelen
02-10-2025;00:00:00;03-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
03-10-2025;00:00:00;04-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,423;kWh;Uitgelezen;Zonnepanelen
03-10-2025;00:00:00;04-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,533;kWh;Uitgelezen;Zonnepanelen
03-10-2025;00:00:00;04-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,058;kWh;Uitgelezen;Zonnepanelen
03-10-2025;00:00:00;04-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
04-10-2025;00:00:00;05-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
04-10-2025;00:00:00;05-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
04-10-2025;00:00:00;05-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,934;kWh;Uitgelezen;Zonnepanelen
04-10-2025;00:00:00;05-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;6,729;kWh;Uitgelezen;Zonnepanelen
05-10-2025;00:00:00;06-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
05-10-2025;00:00:00;06-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
05-10-2025;00:00:00;06-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,854;kWh;Uitgelezen;Zonnepanelen
05-10-2025;00:00:00;06-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;2,838;kWh;Uitgelezen;Zonnepanelen
06-10-2025;00:00:00;07-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,759;kWh;Uitgelezen;Zonnepanelen
06-10-2025;00:00:00;07-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;2,032;kWh;Uitgelezen;Zonnepanelen
06-10-2025;00:00:00;07-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,392;kWh;Uitgelezen;Zonnepanelen
06-10-2025;00:00:00;07-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
07-10-2025;00:00:00;08-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,771;kWh;Uitgelezen;Zonnepanelen
07-10-2025;00:00:00;08-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,491;kWh;Uitgelezen;Zonnepanelen
07-10-2025;00:00:00;08-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,532;kWh;Uitgelezen;Zonnepanelen
07-10-2025;00:00:00;08-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
08-10-2025;00:00:00;09-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,316;kWh;Uitgelezen;Zonnepanelen
08-10-2025;00:00:00;09-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,798;kWh;Uitgelezen;Zonnepanelen
08-10-2025;00:00:00;09-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,016;kWh;Uitgelezen;Zonnepanelen
08-10-2025;00:00:00;09-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
09-10-2025;00:00:00;10-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,749;kWh;Uitgelezen;Zonnepanelen
09-10-2025;00:00:00;10-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;5,872;kWh;Uitgelezen;Zonnepanelen
09-10-2025;00:00:00;10-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,465;kWh;Uitgelezen;Zonnepanelen
09-10-2025;00:00:00;10-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
10-10-2025;00:00:00;11-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,568;kWh;Uitgelezen;Zonnepanelen
10-10-2025;00:00:00;11-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,328;kWh;Uitgelezen;Zonnepanelen
10-10-2025;00:00:00;11-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,764;kWh;Uitgelezen;Zonnepanelen
10-10-2025;00:00:00;11-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
11-10-2025;00:00:00;12-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
11-10-2025;00:00:00;12-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
11-10-2025;00:00:00;12-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;2,309;kWh;Uitgelezen;Zonnepanelen
11-10-2025;00:00:00;12-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,283;kWh;Uitgelezen;Zonnepanelen
12-10-2025;00:00:00;13-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
12-10-2025;00:00:00;13-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
12-10-2025;00:00:00;13-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,869;kWh;Uitgelezen;Zonnepanelen
12-10-2025;00:00:00;13-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;2,707;kWh;Uitgelezen;Zonnepanelen
13-10-2025;00:00:00;14-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,365;kWh;Uitgelezen;Zonnepanelen
13-10-2025;00:00:00;14-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
13-10-2025;00:00:00;14-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,603;kWh;Uitgelezen;Zonnepanelen
13-10-2025;00:00:00;14-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
14-10-2025;00:00:00;15-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,638;kWh;Uitgelezen;Zonnepanelen
14-10-2025;00:00:00;15-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,795;kWh;Uitgelezen;Zonnepanelen
14-10-2025;00:00:00;15-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,388;kWh;Uitgelezen;Zonnepanelen
14-10-2025;00:00:00;15-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
15-10-2025;00:00:00;16-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,057;kWh;Uitgelezen;Zonnepanelen
15-10-2025;00:00:00;16-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,345;kWh;Uitgelezen;Zonnepanelen
15-10-2025;00:00:00;16-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,237;kWh;Uitgelezen;Zonnepanelen
15-10-2025;00:00:00;16-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
16-10-2025;00:00:00;17-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,010;kWh;Uitgelezen;Zonnepanelen
16-10-2025;00:00:00;17-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,831;kWh;Uitgelezen;Zonnepanelen
16-10-2025;00:00:00;17-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,825;kWh;Uitgelezen;Zonnepanelen
16-10-2025;00:00:00;17-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
17-10-2025;00:00:00;18-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,365;kWh;Uitgelezen;Zonnepanelen
17-10-2025;00:00:00;18-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,272;kWh;Uitgelezen;Zonnepanelen
17-10-2025;00:00:00;18-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,371;kWh;Uitgelezen;Zonnepanelen
17-10-2025;00:00:00;18-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
18-10-2025;00:00:00;19-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
18-10-2025;00:00:00;19-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
18-10-2025;00:00:00;19-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;3,081;kWh;Uitgelezen;Zonnepanelen
18-10-2025;00:00:00;19-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,971;kWh;Uitgelezen;Zonnepanelen
19-10-2025;00:00:00;20-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
19-10-2025;00:00:00;20-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
19-10-2025;00:00:00;20-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;4,192;kWh;Uitgelezen;Zonnepanelen
19-10-2025;00:00:00;20-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;2,065;kWh;Uitgelezen;Zonnepanelen
20-10-2025;00:00:00;21-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;3,046;kWh;Uitgelezen;Zonnepanelen
20-10-2025;00:00:00;21-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,947;kWh;Uitgelezen;Zonnepanelen
20-10-2025;00:00:00;21-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;2,255;kWh;Uitgelezen;Zonnepanelen
20-10-2025;00:00:00;21-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
21-10-2025;00:00:00;22-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,303;kWh;Uitgelezen;Zonnepanelen
21-10-2025;00:00:00;22-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,209;kWh;Uitgelezen;Zonnepanelen
21-10-2025;00:00:00;22-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,469;kWh;Uitgelezen;Zonnepanelen
21-10-2025;00:00:00;22-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
22-10-2025;00:00:00;23-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,226;kWh;Uitgelezen;Zonnepanelen
22-10-2025;00:00:00;23-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,974;kWh;Uitgelezen;Zonnepanelen
22-10-2025;00:00:00;23-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,629;kWh;Uitgelezen;Zonnepanelen
22-10-2025;00:00:00;23-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
23-10-2025;00:00:00;24-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,648;kWh;Uitgelezen;Zonnepanelen
23-10-2025;00:00:00;24-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,252;kWh;Uitgelezen;Zonnepanelen
23-10-2025;00:00:00;24-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,379;kWh;Uitgelezen;Zonnepanelen
23-10-2025;00:00:00;24-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
24-10-2025;00:00:00;25-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,497;kWh;Uitgelezen;Zonnepanelen
24-10-2025;00:00:00;25-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;6,196;kWh;Uitgelezen;Zonnepanelen
24-10-2025;00:00:00;25-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,732;kWh;Uitgelezen;Zonnepanelen
24-10-2025;00:00:00;25-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
25-10-2025;00:00:00;26-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
25-10-2025;00:00:00;26-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
25-10-2025;00:00:00;26-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;5,684;kWh;Uitgelezen;Zonnepanelen
25-10-2025;00:00:00;26-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,740;kWh;Uitgelezen;Zonnepanelen
26-10-2025;00:00:00;26-10-2025;23:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
26-10-2025;00:00:00;26-10-2025;23:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
26-10-2025;00:00:00;26-10-2025;23:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;4,489;kWh;Uitgelezen;Zonnepanelen
26-10-2025;00:00:00;26-10-2025;23:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;4,833;kWh;Uitgelezen;Zonnepanelen
27-10-2025;00:00:00;28-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,172;kWh;Uitgelezen;Zonnepanelen
27-10-2025;00:00:00;28-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,408;kWh;Uitgelezen;Zonnepanelen
27-10-2025;00:00:00;28-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,611;kWh;Uitgelezen;Zonnepanelen
27-10-2025;00:00:00;28-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
28-10-2025;00:00:00;29-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,953;kWh;Uitgelezen;Zonnepanelen
28-10-2025;00:00:00;29-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;2,359;kWh;Uitgelezen;Zonnepanelen
28-10-2025;00:00:00;29-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,989;kWh;Uitgelezen;Zonnepanelen
28-10-2025;00:00:00;29-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
29-10-2025;00:00:00;30-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,787;kWh;Uitgelezen;Zonnepanelen
29-10-2025;00:00:00;30-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,051;kWh;Uitgelezen;Zonnepanelen
29-10-2025;00:00:00;30-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,147;kWh;Uitgelezen;Zonnepanelen
29-10-2025;00:00:00;30-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
30-10-2025;00:00:00;31-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,524;kWh;Uitgelezen;Zonnepanelen
30-10-2025;00:00:00;31-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;7,362;kWh;Uitgelezen;Zonnepanelen
30-10-2025;00:00:00;31-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,510;kWh;Uitgelezen;Zonnepanelen
30-10-2025;00:00:00;31-10-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
31-10-2025;00:00:00;01-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;3,065;kWh;Uitgelezen;Zonnepanelen
31-10-2025;00:00:00;01-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,443;kWh;Uitgelezen;Zonnepanelen
31-10-2025;00:00:00;01-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,428;kWh;Uitgelezen;Zonnepanelen
31-10-2025;00:00:00;01-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
01-11-2025;00:00:00;02-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
01-11-2025;00:00:00;02-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
01-11-2025;00:00:00;02-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;2,880;kWh;Uitgelezen;Zonnepanelen
01-11-2025;00:00:00;02-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,334;kWh;Uitgelezen;Zonnepanelen
02-11-2025;00:00:00;03-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
02-11-2025;00:00:00;03-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
02-11-2025;00:00:00;03-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;4,441;kWh;Uitgelezen;Zonnepanelen
02-11-2025;00:00:00;03-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;3,252;kWh;Uitgelezen;Zonnepanelen
03-11-2025;00:00:00;04-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;4,211;kWh;Uitgelezen;Zonnepanelen
03-11-2025;00:00:00;04-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,281;kWh;Uitgelezen;Zonnepanelen
03-11-2025;00:00:00;04-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,296;kWh;Uitgelezen;Zonnepanelen
03-11-2025;00:00:00;04-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
04-11-2025;00:00:00;05-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,827;kWh;Uitgelezen;Zonnepanelen
04-11-2025;00:00:00;05-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;5,035;kWh;Uitgelezen;Zonnepanelen
04-11-2025;00:00:00;05-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,509;kWh;Uitgelezen;Zonnepanelen
04-11-2025;00:00:00;05-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
05-11-2025;00:00:00;06-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,655;kWh;Uitgelezen;Zonnepanelen
05-11-2025;00:00:00;06-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;2,981;kWh;Uitgelezen;Zonnepanelen
05-11-2025;00:00:00;06-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,568;kWh;Uitgelezen;Zonnepanelen
05-11-2025;00:00:00;06-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
06-11-2025;00:00:00;07-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,884;kWh;Uitgelezen;Zonnepanelen
06-11-2025;00:00:00;07-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;3,193;kWh;Uitgelezen;Zonnepanelen
06-11-2025;00:00:00;07-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,621;kWh;Uitgelezen;Zonnepanelen
06-11-2025;00:00:00;07-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
07-11-2025;00:00:00;08-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;3,866;kWh;Uitgelezen;Zonnepanelen
07-11-2025;00:00:00;08-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;6,156;kWh;Uitgelezen;Zonnepanelen
07-11-2025;00:00:00;08-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,704;kWh;Uitgelezen;Zonnepanelen
07-11-2025;00:00:00;08-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
08-11-2025;00:00:00;09-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
08-11-2025;00:00:00;09-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
08-11-2025;00:00:00;09-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;3,014;kWh;Uitgelezen;Zonnepanelen
08-11-2025;00:00:00;09-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;1,760;kWh;Uitgelezen;Zonnepanelen
09-11-2025;00:00:00;10-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
